,link,num_badwords_in_text,num_badwords_in_title,num_images,num_keywords_in_text,num_keywords_in_title,price,text_fraction_caps,title,title_fraction_caps
279,https://newyork.craigslist.org/brk/pho/d/panasonic-lumix-x-vario-12/6745811916.html,0,0,8,2,2,650.0,0.17661691542288557,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH. O.I.S. Lens Micro 4/3,0.38095238095238093
280,https://newyork.craigslist.org/brk/pho/d/panasonic-leica-dg-summilux/6745785793.html,0,0,6,2,1,375.0,0.1453900709219858,Panasonic Leica DG Summilux 25mm f/1.4 ASPH. Lense Micro 4/3,0.2682926829268293
281,https://newyork.craigslist.org/brk/pho/d/panasonic-lumix-vario-7-14mm/6745816843.html,0,0,5,1,1,550.0,0.1590909090909091,Panasonic Lumix G Vario 7-14mm f/4 ASPH. Lens Micro 4/3,0.2777777777777778
282,https://newyork.craigslist.org/brk/pho/d/panasonic-leica-dg-nocticron/6745772634.html,0,0,11,2,2,1000.0,0.14214463840399003,Panasonic Leica DG Nocticron 42.5mm f/1.2 O.I.S. Lens Micro Four Third,0.24489795918367346
283,https://newyork.craigslist.org/brk/pho/d/rode-videomic-camera-mounted/6745724892.html,0,0,7,0,0,100.0,0.0851063829787234,Rode VideoMic Camera Mounted Shotgun Mic & Dead Cat Wind Muff Kit,0.22641509433962265
284,https://newyork.craigslist.org/brk/pho/d/canon-rebel-35mm-film-camera/6749223074.html,2,1,4,0,1,65.0,0.078125,Canon Rebel X 35mm film camera,0.13043478260869565
285,https://newyork.craigslist.org/mnh/pho/d/canonf56-fd-zoom-lens/6749215282.html,0,0,5,0,2,55.0,0.12941176470588237,Canon 100-300 f5.6 FD zoom lens,0.1875
286,https://newyork.craigslist.org/jsy/pho/d/nikkor-lenses-ai/6742959824.html,1,0,5,0,0,125.0,0.14583333333333334,Nikkor lenses AI,0.21428571428571427
287,https://newyork.craigslist.org/brk/pho/d/yashica-t4-excellent-condition/6749218635.html,0,0,5,0,0,395.0,0.06289308176100629,YASHICA T4 Excellent condition,0.34615384615384615
288,https://newyork.craigslist.org/brk/pho/d/gopro-hero-session-5-32gb/6749218505.html,0,0,7,0,0,220.0,0.08620689655172414,"GoPro HERO SESSION 5, 32gb Extreme Pro & accessories **MINT**",0.4418604651162791
289,https://newyork.craigslist.org/wch/pho/d/infrared-camera-full-spectrum/6731220228.html,0,0,3,1,1,600.0,0.13274336283185842,Infrared Camera Full Spectrum  (Sony NEX5),0.24242424242424243
290,https://newyork.craigslist.org/mnh/pho/d/canon-angle-finder/6749214990.html,0,0,6,1,1,25.0,0.22535211267605634,Canon Angle Finder B,0.23529411764705882
291,https://newyork.craigslist.org/mnh/pho/d/nikon-nikor-200mm-f4-with/6749214743.html,0,0,4,1,2,45.0,0.15384615384615385,Nikon Nikor 200mm f4 with built in lens hood,0.0625
292,https://newyork.craigslist.org/mnh/pho/d/canon-135mm-f25-fl-fd-sharp/6749214524.html,0,0,4,0,1,55.0,0.3055555555555556,Canon 135mm f2.5 FL/FD Sharp!,0.35294117647058826
293,https://newyork.craigslist.org/brk/pho/d/photo-studio-for-rent-full/6749214332.html,1,0,5,0,1,300.0,0.09953703703703703,Photo studio for rent - Full Day Rate,0.13793103448275862
294,https://newyork.craigslist.org/brk/pho/d/video-photo-studio-equipment/6749214184.html,1,0,5,0,0,150.0,0.0958904109589041,"Video Photo Studio, Equipment Included",0.15151515151515152
295,https://newyork.craigslist.org/brk/pho/d/williamsburg-daylight-photo/6749214036.html,0,0,5,0,0,75.0,0.4479768786127168,Williamsburg Daylight Photo Studio,0.12903225806451613
296,https://newyork.craigslist.org/stn/pho/d/rode-videomic-pro/6749212344.html,0,0,6,0,0,175.0,0.1282051282051282,Rode Videomic Pro,0.2
297,https://newyork.craigslist.org/mnh/pho/d/canon-eos-80d-body-mint-low/6742713885.html,0,0,10,1,1,700.0,0.11550151975683891,Canon EOS 80D Body  - MINT! Low Shutter Count.,0.40625
298,https://newyork.craigslist.org/mnh/pho/d/chrome-nikon-nikomat-el/6749199942.html,0,0,4,1,2,149.0,0.12389380530973451,Chrome Nikon Nikomat EL with 80-200 Nikor lens,0.18181818181818182
299,https://newyork.craigslist.org/mnh/pho/d/selling-gitzo-tripod-gt1542/6749208608.html,1,1,4,0,0,600.0,0.0821917808219178,Selling Gitzo Tripod GT1542 with original box /QR code,0.17073170731707318
300,https://newyork.craigslist.org/mnh/pho/d/hasselblad-makro-planar-lens/6749208416.html,0,0,4,1,1,830.0,0.13559322033898305,Hasselblad V Makro-Planar T* Lens CFi 120mm F4,0.2727272727272727
301,https://newyork.craigslist.org/mnh/pho/d/contax-28mm-lens-black-used/6749208280.html,0,0,5,1,1,410.0,0.07624633431085044,Contax G 28mm lens Black (Used),0.18181818181818182
302,https://newyork.craigslist.org/mnh/pho/d/canon-ts-90mm-28-tilt-shift/6749208130.html,0,0,4,2,3,710.0,0.10784313725490197,Canon TS-E 90mm f/2.8 Tilt-Shift Lens + B+W Filter (Used),0.3055555555555556
303,https://newyork.craigslist.org/mnh/pho/d/canon-24-70mm-lii-28-lens/6749208018.html,0,0,5,1,3,1350.0,0.09438775510204081,Canon 24-70mm Lii f/2.8 lens (Used)(great condition),0.09090909090909091
304,https://newyork.craigslist.org/mnh/pho/d/black-nikon-nikormat-nikomat/6749199670.html,1,0,7,0,2,119.0,0.11009174311926606,Black Nikon Nikormat/Nikomat EL with 35-70mm zoom lens,0.14634146341463414
305,https://newyork.craigslist.org/mnh/pho/d/pickup-only-canon-zoom-lens/6749201483.html,0,0,1,0,2,200.0,0.23333333333333334,PICKUP ONLY CANON ZOOM LENS EF-S 18-135mm 1:3.5-5.6 IS,0.9333333333333333
306,https://newyork.craigslist.org/mnh/pho/d/canon-200mm-f35-fl-fd-mount/6749200706.html,1,1,7,0,1,45.0,0.2608695652173913,Canon 200mm f3.5 FL/FD mount,0.29411764705882354
307,https://newyork.craigslist.org/mnh/pho/d/forsalesony-fe-zeiss-35mm-f28/6737602275.html,0,0,6,1,2,520.0,0.07336956521739131,[FORSALE]Sony FE Zeiss 35mm F2.8 - Sony E-mount - Very Sharp Lens,0.38636363636363635
308,https://newyork.craigslist.org/mnh/pho/d/canonmm-f56-zoom-lens-in-fd/6749200435.html,0,0,6,1,2,39.0,0.12987012987012986,Canon 100-200mm f5.6 zoom lens in fd mount,0.04
309,https://newyork.craigslist.org/brk/pho/d/canon-35-70mm-f4-zoom-lens/6749200204.html,0,0,4,1,2,50.0,0.18,Canon 35-70mm f4 zoom lens new FD mount,0.11538461538461539
310,https://newyork.craigslist.org/mnh/pho/d/pickup-only-canon-eos-600d/6749199245.html,0,0,1,0,1,200.0,0.18421052631578946,PICKUP ONLY CANON EOS 600D,1.0
311,https://newyork.craigslist.org/brk/pho/d/heroes-season-1-dvd/6729117777.html,0,0,3,0,0,5.0,0.11016949152542373,Heroes Season 1 dvd,0.13333333333333333
312,https://newyork.craigslist.org/mnh/pho/d/sony-rx100-3/6743668216.html,0,0,9,0,0,600.0,0.04814004376367615,Sony RX100 3,0.5
313,https://newyork.craigslist.org/brk/pho/d/digital-camera/6747254708.html,0,0,10,0,0,15.0,0.09027777777777778,Digital camera,0.07692307692307693
314,https://newyork.craigslist.org/brk/pho/d/angel-season-1-dvd/6729117527.html,0,0,1,0,0,5.0,0.1111111111111111,"Angel, season 1 DVD",0.2857142857142857
315,https://newyork.craigslist.org/brk/pho/d/nip-tuck-dvd-seasons-1-2-and-3/6733012353.html,0,0,3,0,0,8.0,0.09497206703910614,"Nip/Tuck DVD seasons 1, 2 and 3",0.25
316,https://newyork.craigslist.org/mnh/pho/d/4-5-riteway-film-holders/6747098167.html,1,1,1,0,0,100.0,0.12379421221864952,------> 4 x 5 Riteway Film Holders,0.15789473684210525
317,https://newyork.craigslist.org/jsy/pho/d/blackmagic-cinema-camera-25k/6746203422.html,1,0,4,0,0,900.0,0.11290322580645161,Blackmagic Cinema Camera 2.5k BODY,0.25925925925925924
318,https://newyork.craigslist.org/mnh/pho/d/sony-nex-7-canon-lens-adapter/6749191865.html,0,0,4,1,1,525.0,0.2676056338028169,SONY NEX-7 W/CANON LENS ADAPTER & 3 BATTERIES,1.0
319,https://longisland.craigslist.org/pho/d/projecter-slide-trayslot-of-7/6734610212.html,0,0,11,0,0,30.0,0.14545454545454545,Projecter Slide trays....lot of 7,0.08333333333333333
320,https://longisland.craigslist.org/pho/d/vintage-kalimar-strobe-for/6742371038.html,0,1,6,0,0,5.0,0.15454545454545454,Vintage Kalimar STROBE-X for Kodak Instamatic X Cameras,0.2765957446808511
321,https://longisland.craigslist.org/pho/d/cotton-carrier-carry-lite/6749230793.html,0,0,3,0,0,1500.0,0.1917808219178082,Cotton Carrier - Carry Lite DSLR holster and strap,0.1951219512195122
322,https://longisland.craigslist.org/pho/d/christmas-sweaters-for-family/6726763439.html,0,0,1,0,0,40.0,0.20833333333333334,Christmas sweaters for family photoshoot,0.027777777777777776
323,https://longisland.craigslist.org/pho/d/vivitar-digital-video/6740467106.html,0,0,13,0,0,10.0,0.1373534338358459,Vivitar Digital Video Recorder DVR 498,0.23333333333333334
324,https://longisland.craigslist.org/pho/d/rolleiflex-slx/6749090159.html,1,0,0,0,0,1500.0,0.1411764705882353,Rolleiflex SLX,0.3076923076923077
325,https://longisland.craigslist.org/pho/d/camera-tripod/6735606591.html,0,1,8,0,0,25.0,0.09580838323353294,Camera TRIPOD,0.5833333333333334
326,https://longisland.craigslist.org/pho/d/cannon-selphy-compact-photo/6725020319.html,0,0,1,0,0,40.0,0.8108108108108109,CANNON SELPHY COMPACT PHOTO PRINTER. BRAND NEW,1.0
327,https://longisland.craigslist.org/pho/d/photographers-dark-room-sink/6728236440.html,2,0,10,1,0,1500.0,0.16852540272614622,Photographer's dark room sink and other photography equipment,0.018867924528301886
328,https://longisland.craigslist.org/pho/d/vintage-slide-projector/6728600866.html,0,1,8,0,0,20.0,0.11904761904761904,Vintage slide projector,0.047619047619047616
329,https://longisland.craigslist.org/pho/d/sony-ccd-trv11-ntsc-player/6748817543.html,1,0,0,1,0,160.0,0.11571540265832682,Sony CCD-TRV11 NTSC Player Handycam 8mm Video Camera Camcoder MINT,0.37735849056603776
330,https://longisland.craigslist.org/pho/d/minolta-sr-201-slr-vintage/6734309280.html,0,1,4,1,0,30.0,0.9239130434782609,MINOLTA SR 201 SLR VINTAGE,1.0
331,https://longisland.craigslist.org/pho/d/canon-powershot-g7/6748666138.html,0,0,7,3,1,200.0,0.10795454545454546,Canon PowerShot G7,0.26666666666666666
332,https://longisland.craigslist.org/pho/d/camera-plus-many-extras-mint/6732434711.html,1,0,17,1,0,500.0,0.06882022471910113,Camera Plus many extras Mint condition Like New,0.125
333,https://longisland.craigslist.org/pho/d/focaltripod/6731600802.html,1,1,7,0,0,45.0,0.08653846153846154,Focal 20-08-40 Tripod,0.18181818181818182
334,https://longisland.craigslist.org/pho/d/craig-editor-jr/6737685903.html,1,0,8,0,0,29.0,0.12612612612612611,Craig Editor Jr,0.23076923076923078
335,https://longisland.craigslist.org/pho/d/agfalux-agfa-folding-flash/6746202068.html,0,0,4,0,0,15.0,0.1125,Agfalux agfa folding flash,0.043478260869565216
336,https://longisland.craigslist.org/pho/d/vintage-kodak-brownie-box/6742005646.html,0,1,1,0,0,30.0,0.09345794392523364,Vintage Kodak Brownie Box Camera,0.17857142857142858
337,https://longisland.craigslist.org/pho/d/vintage-petri-racer-45-mm-28/6738089430.html,1,1,7,1,1,25.0,0.11013215859030837,Vintage Petri Racer 45 MM 2.8 Camera,0.24
338,https://longisland.craigslist.org/pho/d/nikon-lens/6733319065.html,0,0,8,1,2,390.0,0.125,Nikon lens,0.1111111111111111
339,https://longisland.craigslist.org/pho/d/nikon-digital-backpack-kit/6742708255.html,1,0,9,1,1,30.0,0.04195804195804196,Nikon Digital Backpack Kit,0.17391304347826086
340,https://longisland.craigslist.org/pho/d/panasonic-wv-3260-pro-line/6748451049.html,0,0,4,0,0,225.0,0.0821917808219178,Panasonic WV-3260 Pro Line Digital Camera and Accessories,0.17777777777777778
341,https://longisland.craigslist.org/pho/d/bogen-tripod-model-3046-with/6744355022.html,1,1,1,0,0,100.0,0.8383233532934131,BOGEN TRIPOD MODEL 3046 WITH FLUID HEAD !!,1.0
342,https://longisland.craigslist.org/pho/d/leica-x1-digital-compact/6748414044.html,0,0,22,3,0,680.0,0.11810411810411811,Leica X1 Digital Compact Camera 12.2 Megapixels. CMOS.,0.25
343,https://longisland.craigslist.org/pho/d/dell-4220-projector/6724598528.html,0,0,0,0,0,350.0,0.04961832061068702,Dell 4220 Projector,0.15384615384615385
344,https://longisland.craigslist.org/pho/d/lowepro-lens-trekker-600-aw/6724606185.html,0,0,0,1,2,85.0,0.1,Lowepro Lens Trekker 600 AW Lens Bag new,0.23333333333333334
345,https://longisland.craigslist.org/pho/d/very-rare-leica-leitz-wetzlar/6748331760.html,1,0,15,2,0,3500.0,0.08465608465608465,Very Rare! Leica Leitz Wetzlar TELYT-R 560mm f/5.6,0.3235294117647059
346,https://longisland.craigslist.org/pho/d/canonlens/6748293377.html,0,0,3,0,2,495.0,0.1608695652173913,Canon 24-105 f/4 L Lens,0.2727272727272727
347,https://longisland.craigslist.org/pho/d/canonlens/6748289089.html,0,0,3,0,2,425.0,0.1608695652173913,Canon 17-40 f/4 L Lens,0.2727272727272727
348,https://longisland.craigslist.org/pho/d/canon-5d-mark-iii-dslr/6748275082.html,0,0,7,2,1,1400.0,0.09843400447427293,Canon 5D Mark III DSLR,0.5882352941176471
349,https://longisland.craigslist.org/pho/d/leica-vario-digital-camera/6748215938.html,0,0,1,1,0,1200.0,0.04431818181818182,Leica X Vario digital camera - complete in box - like new,0.06818181818181818
350,https://longisland.craigslist.org/pho/d/brand-new-disco-ball/6723556574.html,0,0,1,0,0,40.0,0.05416666666666667,Brand New Disco Ball,0.23529411764705882
351,https://longisland.craigslist.org/pho/d/vivitar-digital-video/6741199485.html,0,0,13,0,0,10.0,0.13705583756345177,Vivitar Digital Video Recorder DVR 498,0.23333333333333334
352,https://longisland.craigslist.org/pho/d/soligor-telescopic-lens/6748165186.html,0,0,7,1,1,45.0,0.07086614173228346,70-210 Soligor Telescopic Lens,0.14285714285714285
353,https://longisland.craigslist.org/pho/d/photek-dlhlighthouse/6723849221.html,0,0,3,2,0,19.0,0.046462513199577615,Photek DLH-15/22- lighthouse,0.21052631578947367
354,https://longisland.craigslist.org/pho/d/time-lite-photography/6740472947.html,0,0,1,0,0,7.0,0.20202020202020202,Time-O-Lite Photography Darkroom Timer GR-72,0.22857142857142856
355,https://longisland.craigslist.org/pho/d/leitz-focomat-1c-autofocus/6739307537.html,0,0,7,1,0,200.0,0.04854368932038835,LEITZ FOCOMAT 1C AUTOFOCUS ENLARGER,1.0
356,https://longisland.craigslist.org/pho/d/dji-mavic-air-drone-new/6738816585.html,0,0,11,0,0,750.0,0.18536585365853658,DJI MAVIC AIR DRONE NEW SEALED + FREE DJI BAG ($140 Value) + WARRANTY,0.9166666666666666
357,https://longisland.craigslist.org/pho/d/dji-mavic-air-drone-new/6729919451.html,0,0,11,0,0,749.0,0.18587360594795538,DJI MAVIC AIR DRONE NEW SEALED + FREE DJI BAG ($140 Value),0.9
358,https://longisland.craigslist.org/pho/d/dji-mavic-air-drone-new/6732276806.html,0,0,10,0,0,699.0,0.18587360594795538,DJI MAVIC AIR DRONE NEW SEALED + FREE DJI BAG ($140 Value),0.9
359,https://longisland.craigslist.org/pho/d/rollei-slide-projector-p35a/6748100820.html,0,0,7,0,0,50.0,0.13725490196078433,Rollei Slide Projector P35A,0.22727272727272727
360,https://longisland.craigslist.org/pho/d/canon-carry-bag-case-brand-new/6748091014.html,0,0,6,0,1,35.0,0.16666666666666666,CANON CARRY BAG/CASE-BRAND NEW,1.0
361,https://longisland.craigslist.org/pho/d/12-volt-video-lights/6724486533.html,0,0,25,0,0,1.0,0.2972972972972973,12 volt video lights,0.0
362,https://longisland.craigslist.org/pho/d/chauvet-dj-intimidator-350/6748060523.html,0,0,6,0,0,1100.0,0.050970873786407765,CHAUVET DJ Intimidator 350 Spot LED Professional / DJ Beam Light Pair,0.37037037037037035
363,https://longisland.craigslist.org/pho/d/2-sylvania-projector-lamps/6733068186.html,0,0,6,0,0,5.0,0.15151515151515152,2 Sylvania Projector lamps 600W 120V,0.16666666666666666
364,https://longisland.craigslist.org/pho/d/hp-photosmart-635xi-21-mp/6744447773.html,0,0,12,0,0,40.0,0.04904051172707889,HP PhotoSmart 635xi 2.1 MP Digital Camera w/ 12x Total Zoom,0.25
365,https://longisland.craigslist.org/pho/d/pentax-1000-se-35-mm-slr-film/6727702604.html,1,1,24,1,0,500.0,0.06882022471910113,Pentax K 1000 SE 35 mm  SLR Film Camera plus lenses etc.,0.24324324324324326
366,https://longisland.craigslist.org/pho/d/tripod-for-camera-2/6747912241.html,1,1,4,0,0,20.0,0.13333333333333333,tripod for camera              2,0.0
367,https://longisland.craigslist.org/pho/d/olympus-camedia-40-zoom/6733099002.html,0,0,7,0,0,100.0,0.10084033613445378,Olympus camedia d 40 zoom,0.05263157894736842
368,https://longisland.craigslist.org/pho/d/amazing-queen-freddie-mercury/6740126688.html,1,0,3,0,0,40.0,0.27549824150058616,Amazing Queen Freddie Mercury Original Photos MSG NYC 1977,0.2608695652173913
369,https://longisland.craigslist.org/pho/d/great-price-69-promaster-fta/6739670385.html,0,0,5,0,0,15.0,0.06954760297096556,GREAT PRICE 69 X PROMASTER FTA 5000 MODULE AF FOR MINOLTA AF N0. 2701,1.0
370,https://longisland.craigslist.org/pho/d/samsung-sl30-10mp-and/6743684341.html,0,0,11,0,0,20.0,0.12301957129543337,SAMSUNG SL30 10MP and FUJIFILM FINEPIX E510 5MP DIGITAL CAMERAS 20 ea,0.8958333333333334
371,https://longisland.craigslist.org/pho/d/ambico-54-video-tripod-0555/6727109951.html,1,1,3,0,0,15.0,0.07674684994272624,"AMBICO 54"" VIDEO TRIPOD V-0555",1.0
372,https://longisland.craigslist.org/pho/d/classic-canon-ae-1-program/6739665187.html,1,0,12,2,1,222.0,0.07558945908460471,"CLASSIC Canon AE-1 Program Very Good Cond. Camera w/Lens, Flash,Body",0.33962264150943394
373,https://longisland.craigslist.org/pho/d/tamrac-5547-adventure-7/6747787019.html,0,0,9,1,0,35.0,0.056129985228951254,Tamrac 5547 Adventure 7 Camera Bag Backpack SAS Strap Accessory System,0.2
374,https://longisland.craigslist.org/pho/d/7-foot-silver-parabolic/6743910444.html,0,0,7,0,0,50.0,0.02927927927927928,7 Foot Silver Parabolic Umbrella (Brand New),0.17142857142857143
375,https://longisland.craigslist.org/pho/d/dji-mavic-air-brand-new-in-box/6740565234.html,0,0,4,0,0,600.0,0.07301587301587302,DJI Mavic Air Brand New In Box.,0.375
376,https://longisland.craigslist.org/pho/d/kodak-camera/6727120540.html,0,0,5,0,0,40.0,0.24,Kodak Camera,0.18181818181818182
377,https://longisland.craigslist.org/pho/d/nikon-hb-34-lens-hood-52mm-lc/6741947453.html,0,0,1,0,1,10.0,0.16666666666666666,Nikon HB-34-Lens-Hood  52mm lc-52 altura photo cover,0.14285714285714285
378,https://longisland.craigslist.org/pho/d/scoot-wood-photography/6747736547.html,0,1,24,0,0,100.0,0.04040404040404041,Scoot Wood Photography Showtiques Crafts Antique Nature Bridge Beach,0.15
379,https://longisland.craigslist.org/pho/d/photo-video-alum-light/6737027707.html,0,0,11,0,0,25.0,0.06500956022944551,Photo Video Alum Light Reflector Dome Shades,0.18421052631578946
380,https://longisland.craigslist.org/pho/d/nikon-n75-camra-lens-sigma/6735191243.html,0,0,6,1,2,95.0,0.35802469135802467,Nikon N75 Camra + Lens SIGMA ZOOM 28-300mm 1:3.5-6.3 DG MACRO,0.6060606060606061
381,https://longisland.craigslist.org/pho/d/hp-photo-cards/6734297985.html,0,0,5,0,0,20.0,0.25,HP photo cards,0.16666666666666666
382,https://longisland.craigslist.org/pho/d/canon-power-shot/6731605274.html,0,0,6,0,1,10.0,0.19047619047619047,Canon power shot,0.07142857142857142
383,https://longisland.craigslist.org/pho/d/calumet-light-stands-10ft-and/6743350756.html,0,0,1,0,0,40.0,0.055970149253731345,Calumet Light Stands - 10ft and 14ft. - Excellent Condition,0.11627906976744186
384,https://longisland.craigslist.org/pho/d/think-tank-photo-airport/6743539106.html,1,0,10,4,0,250.0,0.034015608894124576,"Think Tank Photo Airport Security V 2.0 Rolling Camera Bag, ThinkTank",0.2
385,https://longisland.craigslist.org/pho/d/dell-carry-bags-cases-2/6747487955.html,0,0,10,0,0,42.0,0.10104529616724739,DELL CARRY BAGS/CASES (2),1.0
386,https://longisland.craigslist.org/pho/d/nikon-d3200/6722918701.html,0,0,3,1,1,250.0,0.10606060606060606,Nikon d3200,0.16666666666666666
387,https://longisland.craigslist.org/pho/d/canon-80-camera/6730740135.html,0,0,1,1,1,60.0,0.20454545454545456,Canon T 80 Camera,0.25
388,https://longisland.craigslist.org/pho/d/polaroid-land-cameras/6730747044.html,0,0,1,0,0,80.0,0.109375,Polaroid Land Cameras,0.15789473684210525
389,https://longisland.craigslist.org/pho/d/studio-lights-kit/6741818784.html,0,0,3,0,0,80.0,0.1919191919191919,Studio Lights Kit,0.2
390,https://longisland.craigslist.org/pho/d/pentax-zx-50-slr-camera-35-mm/6747060085.html,1,0,6,0,0,35.0,0.07526881720430108,Pentax ZX-50 SLR camera. 35 mm Film. Extremely clean camera. Tested an,0.17647058823529413
391,https://longisland.craigslist.org/pho/d/picture-frames-25-for-25/6740514745.html,0,0,5,0,0,25.0,0.06060606060606061,Picture Frames 25 for $25!,0.125
392,https://longisland.craigslist.org/pho/d/photo/6735483506.html,0,0,3,0,0,15.0,0.13725490196078433,Photo,0.2
393,https://longisland.craigslist.org/pho/d/picture-water-with-gazebo/6735471573.html,0,0,3,0,0,75.0,0.22950819672131148,Picture (water) with Gazebo,0.09090909090909091
394,https://longisland.craigslist.org/pho/d/100-old-vintage-linen-post/6746965629.html,0,0,0,0,0,1500.0,0.0,,0.0
395,https://longisland.craigslist.org/pho/d/80-old-vintage-linen-post/6746964482.html,1,1,15,0,0,110.0,0.07575757575757576,80+ OLD VINTAGE LINEN POST CARDS PLUS+++,1.0
396,https://longisland.craigslist.org/pho/d/video-photo-services/6723424332.html,0,0,0,0,0,1500.0,0.0821917808219178,VIDEO / PHOTO SERVICES,1.0
397,https://longisland.craigslist.org/pho/d/canon-pixma-pro-100/6732993338.html,0,0,1,1,1,145.0,0.1258741258741259,Canon Pixma Pro 100,0.23076923076923078
398,https://longisland.craigslist.org/pho/d/targus-tripod-almost-new/6746699094.html,0,0,4,0,0,12.0,0.06796116504854369,Targus tripod. almost new.,0.047619047619047616
399,https://longisland.craigslist.org/pho/d/canon-digital-camera/6733401487.html,0,0,1,0,1,50.0,0.1693121693121693,Canon Digital Camera,0.16666666666666666
400,https://longisland.craigslist.org/pho/d/blackmagic-pocket-cinema/6746597987.html,0,0,5,1,0,750.0,0.12716763005780346,"Blackmagic Pocket Cinema Camera Kit, Lenses, etc. -- Prices Negotiable",0.14285714285714285
401,https://longisland.craigslist.org/pho/d/vintage-minolta-35mm-slr/6746596950.html,1,1,1,3,0,175.0,0.09333333333333334,Vintage Minolta 35mm SLR Camera and Lenses,0.20588235294117646
402,https://longisland.craigslist.org/pho/d/sony-a6000-excellent-condition/6746499530.html,0,0,4,1,0,350.0,0.056910569105691054,Sony A6000 - excellent condition,0.08695652173913043
403,https://longisland.craigslist.org/pho/d/tripod-for-camera-2/6746496748.html,1,1,4,0,0,20.0,0.13333333333333333,tripod for camera              2,0.0
404,https://longisland.craigslist.org/pho/d/8mm-mansfield-holiday-ii/6746492959.html,1,0,11,0,0,95.0,0.08272058823529412,"8mm MANSFIELD, Holiday II MOVIE TRI-LENS CAMERA w. CASE",0.7906976744186046
405,https://longisland.craigslist.org/pho/d/new-and-used-photo-studio/6722358110.html,1,0,3,0,0,1.0,0.07511737089201878,New and used photo studio equipment,0.03333333333333333
406,https://longisland.craigslist.org/pho/d/family-photo-tree-things/6746444258.html,0,0,7,0,0,25.0,0.2777777777777778,"FAMILY PHOTO TREE, Things Remembered",0.5483870967741935
407,https://longisland.craigslist.org/pho/d/nikon-camera/6746367323.html,0,0,7,0,1,350.0,0.11594202898550725,Nikon Camera,0.18181818181818182
408,https://longisland.craigslist.org/pho/d/vintage-sekonic-elmatic-8-8mm/6723066777.html,1,1,4,0,0,35.0,0.09448818897637795,VINTAGE SEKONIC ELMATIC 8 / 8mm,0.9130434782608695
409,https://longisland.craigslist.org/pho/d/konica-35-mm-camera/6721667168.html,0,0,0,0,0,40.0,0.1,Konica 35 mm camera,0.07142857142857142
410,https://longisland.craigslist.org/pho/d/nikon-d5100-with-ikelite/6746214745.html,0,0,6,2,1,1000.0,0.08797653958944282,Nikon D5100 with Ikelite housing and lenses,0.09090909090909091
411,https://longisland.craigslist.org/pho/d/fastfold-screen-11x14-in-case/6746097733.html,0,0,5,0,0,200.0,0.06474820143884892,Fastfold screen 11x14 in case,0.047619047619047616
412,https://longisland.craigslist.org/pho/d/fall-is-here/6746012823.html,0,0,3,0,0,1500.0,0.06896551724137931,Fall is here,0.1
413,https://longisland.craigslist.org/pho/d/minolta-35-mm-film-slr/6721453979.html,1,1,4,0,0,35.0,0.06422018348623854,Minolta 35 mm Film SLR,0.3125
414,https://longisland.craigslist.org/pho/d/digital-camera-camcorder-case/6739746502.html,0,0,5,0,0,17.0,0.2,Digital Camera/Camcorder Case,0.15384615384615385
415,https://philadelphia.craigslist.org/pho/d/nikon-d810-body-2-64gb-cf/6742633596.html,0,0,7,1,1,1250.0,0.0661764705882353,Nikon D810 body w/ 2 64GB CF cards,0.3
416,https://philadelphia.craigslist.org/pho/d/canon-7d-mark-ii-camera-canon/6734403388.html,0,0,6,2,3,1200.0,0.3741935483870968,CANON 7D MARK II CAMERA + CANON EF-S 18-135mm LENS *NEW WITH RECEIPT*,0.9565217391304348
417,https://philadelphia.craigslist.org/pho/d/canon-powershot-sx530-hs-like/6727197070.html,1,0,23,3,1,220.0,0.1639784946236559,Canon PowerShot SX530 HS - Like New Condition with tons of extras!,0.2
418,https://philadelphia.craigslist.org/pho/d/tokina-17mm-f35-at-pro-af/6746308870.html,0,1,8,3,2,299.0,0.05645851154833191,TOKINA 17mm f3.5 AT-X PRO AF  WIDE ANGLE LENS for Nikon AF D Ask=,0.7272727272727273
419,https://philadelphia.craigslist.org/pho/d/nikon-nikkor-20mm-f28-af/6745445159.html,0,0,7,2,2,289.0,0.0379746835443038,Nikon Nikkor 20mm f2.8 AF  Ultra Wide for a FF Camera.    Asking=,0.23255813953488372
420,https://philadelphia.craigslist.org/pho/d/olympus-underwater-digital/6736484269.html,0,0,7,0,0,20.0,0.04878048780487805,Olympus underwater digital camera,0.03333333333333333
421,https://philadelphia.craigslist.org/pho/d/dj-controller-for-sale-numark/6739160228.html,0,0,6,0,0,250.0,0.07161125319693094,DJ Controller for Sale! Numark NS7,0.25925925925925924
422,https://philadelphia.craigslist.org/pho/d/lexar-media-card-reader-writer/6728921857.html,0,0,1,0,0,10.0,0.3004484304932735,LEXAR MEDIA Card Reader/Writer,0.5
423,https://philadelphia.craigslist.org/pho/d/sony-videomin-tape/6744617141.html,0,0,1,0,0,10.0,0.5648854961832062,SONY VIDEO 8 120 MIN TAPE,1.0
424,https://philadelphia.craigslist.org/pho/d/sony-blu-ray-player/6746625509.html,0,0,4,0,0,25.0,0.30935251798561153,SONY BLU RAY PLAYER,1.0
425,https://philadelphia.craigslist.org/pho/d/kodak-all-in-one-printer/6725165671.html,0,0,1,0,0,20.0,0.7178217821782178,KODAK ALL IN ONE PRINTER,1.0
